Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2016","2016","1000 tonnes","24","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2017","2017","1000 tonnes","20","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2018","2018","1000 tonnes","22","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2019","2019","1000 tonnes","27","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2020","2020","1000 tonnes","21","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2010","2010","1000 tonnes","106","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2011","2011","1000 tonnes","111","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2012","2012","1000 tonnes","131","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2013","2013","1000 tonnes","126","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2014","2014","1000 tonnes","147","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2015","2015","1000 tonnes","129","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2016","2016","1000 tonnes","137","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2017","2017","1000 tonnes","147","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2018","2018","1000 tonnes","156","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2019","2019","1000 tonnes","163","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2922","Stimulants","2020","2020","1000 tonnes","185","E","Estimated value"
